"Wikidata.ID","X","Name.der.Institution","Ort","Einrichtungsart","bool_OA_Website","bool_OA_Beauftragte","bool_OA.Policy","bool_OA.Leitlinie","bool_OA.PL","bool_Repositorium.URL","bool_Berliner.Erklärung","bool_OA2020","X1","score","OpenScore_institution","bundesländer_score","country_score","institutionType","add.OA_Website","add.OA_Beauftragte","add.OA_Beauftragte_URL","add.OA.Policy.URL","add.OA.Leitlinie.URL","add.Repositorium.URL","add.OA.Verlag.URL","additional.infos","item","name","coord","lat","lon","ZoomLevel"
"Q536163","Thüringen","Hochschule für Musik Franz Liszt Weimar","Weimar","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,40.48,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q536163","Escola Superior de Música Franz Liszt","Point(11.33154 50.97832)",50.97832,11.33154,"3"
"Q536656","Bremen","Alfred-Wegener-Institut (AWI) Helmholtz-Zentrum für Polar- und Meeresforschung","Bremerhaven","Forschungsorganisation: Helmholtz-Gemeinschaft",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,4,"66.67%",66.67,46.88,39.55,"ForschungsInstitution",NA,NA,NA,NA,NA,"epic.awi.de/",NA,"  OA Repositorium URL:<a href='epic.awi.de/'>epic.awi.de/</a>","http://www.wikidata.org/entity/Q536656","Institut Alfred Wegener per a la investigació polar i marina","Point(8.579555555 53.532722222)",53.532722222222,8.5795555555556,"3"
"Q538520","Sachsen-Anhalt","Theologische Hochschule Friedensau","Friedensau","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"16.67%",16.67,51.52,39.55,"Hochschule",NA,NA,NA,NA,NA,"opendata.uni-halle.de/",NA,"  OA Repositorium URL:<a href='opendata.uni-halle.de/'>opendata.uni-halle.de/</a>","http://www.wikidata.org/entity/Q538520","Q538520","Point(11.9842 52.2117)",52.2117,11.9842,"3"
"Q54096","Nordrhein-Westfalen","Universität zu Köln","Köln","Universität",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,"33.33%",33.33,35.2,39.55,"Universität","www.ub.uni-koeln.de/forschen_publizieren/publizieren/open_access_publizieren/index_ger.html",NA,NA,NA,NA,"http://kups.ub.uni-koeln.de/",NA," OA websites:<a href='www.ub.uni-koeln.de/forschen_publizieren/publizieren/open_access_publizieren/index_ger.html'>www.ub.uni-koeln.de/forschen_publizieren/publizieren/open_access_publizieren/index_ger.html</a> OA Repositorium URL:<a href='http://kups.ub.uni-koeln.de/'>http://kups.ub.uni-koeln.de/</a>","http://www.wikidata.org/entity/Q54096","Universitat de Colònia","Point(6.928611111 50.928055555)",50.928055555556,6.9286111111111,"3"
"Q54166","Nordrhein-Westfalen","Technische Hochschule Köln","Köln","Hochschule",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,"50%",50,35.2,39.55,"Hochschule","www.th-koeln.de/hochschulbibliothek/open-access-an-der-th-koeln_60612.php",NA,NA,"www.th-koeln.de/mam/downloads/deutsch/forschung/thk_open_access_erklarung.pdf",NA,"http://epb.bibl.th-koeln.de/",NA," OA websites:<a href='www.th-koeln.de/hochschulbibliothek/open-access-an-der-th-koeln_60612.php'>www.th-koeln.de/hochschulbibliothek/open-access-an-der-th-koeln_60612.php</a> OA Policy URL:<a href='www.th-koeln.de/mam/downloads/deutsch/forschung/thk_open_access_erklarung.pdf'>www.th-koeln.de/mam/downloads/deutsch/forschung/thk_open_access_erklarung.pdf</a> OA Repositorium URL:<a href='http://epb.bibl.th-koeln.de/'>http://epb.bibl.th-koeln.de/</a>","http://www.wikidata.org/entity/Q54166","Universitat Tècnica de Colònia","Point(6.95991 50.9407)",50.9407,6.95991,"3"
"Q542415","Hessen","Hochschule RheinMain (Wiesbaden/Rüsselsheim)","Wiesbaden","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,34.24,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q542415","Q542415","Point(8.21722 50.0808)",50.0808,8.21722,"3"
"Q543646","Nordrhein-Westfalen","Max-Planck-Institut für Cybersicherheit und Schutz der Privatsphäre (MPI-SP)","Bochum","Forschungsorganisation: Max-Planck-Gesellschaft",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,"66.67%",66.67,35.2,39.55,"ForschungsInstitution",NA,NA,NA,"openaccess.mpg.de/3544/Positionen",NA,"pure.mpg.de/",NA,"  OA Policy URL:<a href='openaccess.mpg.de/3544/Positionen'>openaccess.mpg.de/3544/Positionen</a> OA Repositorium URL:<a href='pure.mpg.de/'>pure.mpg.de/</a>","http://www.wikidata.org/entity/Q543646","Institut Max Planck de radioastronomia","Point(7.06967 50.7302)",50.7302,7.06967,"3"
"Q543646","Nordrhein-Westfalen","Max-Planck-Institut für Radioastronomie","Bonn","Forschungsorganisation: Max-Planck-Gesellschaft",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,"66.67%",66.67,35.2,39.55,"ForschungsInstitution",NA,NA,NA,"openaccess.mpg.de/3544/Positionen",NA,"pure.mpg.de/",NA,"  OA Policy URL:<a href='openaccess.mpg.de/3544/Positionen'>openaccess.mpg.de/3544/Positionen</a> OA Repositorium URL:<a href='pure.mpg.de/'>pure.mpg.de/</a>","http://www.wikidata.org/entity/Q543646","Institut Max Planck de radioastronomia","Point(7.06967 50.7302)",50.7302,7.06967,"3"
"Q55021","Nordrhein-Westfalen","Hochschule für Musik und Tanz Köln","Köln","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.2,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q55021","Hochschule für Musik und Tanz Köln","Point(6.961217 50.947643)",50.947643,6.961217,"3"
"Q55038","Berlin","Universität der Künste Berlin","Berlin","Universität",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,5,"83.33%",83.33,40.09,39.55,"Universität","www.udk-berlin.de/service/universitaetsbibliothek/wir-ueber-uns/open-access-an-der-udk/","Ariane Jeßulat","http://www.open-access-berlin.de/akteure/ak-oa-beauftragte/index.html","www.udk-berlin.de/fileadmin/2_dezentral/Universitaetsbibliothek/Universitaetsbibliothek/PDF/Open_Access_Policy_fuer_die_UdK_Berlin-01-2020.pdf",NA,"opus4.kobv.de/opus4-udk/home",NA," OA websites:<a href='www.udk-berlin.de/service/universitaetsbibliothek/wir-ueber-uns/open-access-an-der-udk/'>www.udk-berlin.de/service/universitaetsbibliothek/wir-ueber-uns/open-access-an-der-udk/</a> OA Beauftragte:<a href='Ariane Jeßulat'>Ariane Jeßulat</a> OA Beauftragte URL:<a href='http://www.open-access-berlin.de/akteure/ak-oa-beauftragte/index.html'>http://www.open-access-berlin.de/akteure/ak-oa-beauftragte/index.html</a> OA Policy URL:<a href='www.udk-berlin.de/fileadmin/2_dezentral/Universitaetsbibliothek/Universitaetsbibliothek/PDF/Open_Access_Policy_fuer_die_UdK_Berlin-01-2020.pdf'>www.udk-berlin.de/fileadmin/2_dezentral/Universitaetsbibliothek/Universitaetsbibliothek/PDF/Open_Access_Policy_fuer_die_UdK_Berlin-01-2020.pdf</a> OA Repositorium URL:<a href='opus4.kobv.de/opus4-udk/home'>opus4.kobv.de/opus4-udk/home</a>","http://www.wikidata.org/entity/Q55038","Universitat de les Arts de Berlín","Point(13.326944444 52.509166666)",52.509166666667,13.326944444444,"3"
"Q55044","Bayern","Ludwig-Maximilians-Universität München (LMU)","München","Universität",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,"33.33%",33.33,39.16,39.55,"Universität","epub.ub.uni-muenchen.de/",NA,NA,NA,NA,"epub.ub.uni-muenchen.de/help/index.html","Open Publishing LMU"," OA websites:<a href='epub.ub.uni-muenchen.de/'>epub.ub.uni-muenchen.de/</a> OA Repositorium URL:<a href='epub.ub.uni-muenchen.de/help/index.html'>epub.ub.uni-muenchen.de/help/index.html</a> OA Verlag URL:<a href='Open Publishing LMU'>Open Publishing LMU</a>","http://www.wikidata.org/entity/Q55044","Universitat de Munic","Point(11.580277777 48.150833333)",48.150833333333,11.580277777778,"3"
"Q55156","Nordrhein-Westfalen","FOM Hochschule für Ökonomie und Management","Essen","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.2,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q55156","Q55156","Point(7.0121 51.4482)",51.4482,7.0121,"3"
"Q554425","Nordrhein-Westfalen","Fachhochschule Münster","Münster","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"16.67%",16.67,35.2,39.55,"Hochschule",NA,NA,NA,NA,NA,"www.hb.fh-muenster.de/opus4/home",NA,"  OA Repositorium URL:<a href='www.hb.fh-muenster.de/opus4/home'>www.hb.fh-muenster.de/opus4/home</a>","http://www.wikidata.org/entity/Q554425","Q554425","Point(7.60809 51.961)",51.961,7.60809,"3"
"Q565400","Saarland","Max-Planck-Institut für Informatik","Saarbrücken","Forschungsorganisation: Max-Planck-Gesellschaft",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,"66.67%",66.67,41.03,39.55,"ForschungsInstitution",NA,NA,NA,"openaccess.mpg.de/3544/Positionen",NA,"pure.mpg.de/",NA,"  OA Policy URL:<a href='openaccess.mpg.de/3544/Positionen'>openaccess.mpg.de/3544/Positionen</a> OA Repositorium URL:<a href='pure.mpg.de/'>pure.mpg.de/</a>","http://www.wikidata.org/entity/Q565400","Q565400","Point(7.045555555 49.257777777)",49.257777777778,7.0455555555556,"3"
"Q568692","Baden-Württemberg","Staatliche Hochschule für Musik und Darstellende Kunst Stuttgart","Stuttgart","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.26,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q568692","Escola superior de Música i Arts dramàtiques de Stuttgart","Point(9.185833 48.778611)",48.778611,9.185833,"3"
"Q569350","Bayern","Hochschule für Fernsehen und Film München","München","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,39.16,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q569350","Universitat de Televisió i Cinema de Munic","Point(11.569038888 48.146758333)",48.146758333333,11.569038888889,"3"
"Q569460","Berlin","Hochschule für Musik Hanns Eisler Berlin","Berlin","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,40.09,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q569460","Escola superior de música Hanns Eisler","Point(13.391286111 52.513788888)",52.513788888889,13.391286111111,"3"
"Q569528","Berlin","ESMT Berlin","Berlin","Universität",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,40.09,39.55,"Universität",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q569528","Q569528","Point(13.4011 52.5156)",52.5156,13.4011,"3"
"Q569899","Baden-Württemberg","Naturwissenschaftlich-Technische Akademie Isny","Isny","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.26,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q569899","Q569899","Point(10.0367 47.694)",47.694,10.0367,"3"
"Q573975","Thüringen","Bauhaus-Universität Weimar","Weimar","Universität",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,4,"66.67%",66.67,40.48,39.55,"Universität","www.uni-weimar.de/de/universitaet/struktur/zentrale-einrichtungen/universitaetsbibliothek/recherche/open-access/","Dana Horch","www.uni-weimar.de/de/universitaet/struktur/zentrale-einrichtungen/universitaetsbibliothek/recherche/open-access/","www.uni-weimar.de/fileadmin/user/uni/zentrale_einrichtungen/ub_bibliothek/files/pdf/Open_Access_Policy_final_Dezember_2016-1.pdf",NA,"e-pub.uni-weimar.de/opus4/home",NA," OA websites:<a href='www.uni-weimar.de/de/universitaet/struktur/zentrale-einrichtungen/universitaetsbibliothek/recherche/open-access/'>www.uni-weimar.de/de/universitaet/struktur/zentrale-einrichtungen/universitaetsbibliothek/recherche/open-access/</a> OA Beauftragte:<a href='Dana Horch'>Dana Horch</a> OA Beauftragte URL:<a href='www.uni-weimar.de/de/universitaet/struktur/zentrale-einrichtungen/universitaetsbibliothek/recherche/open-access/'>www.uni-weimar.de/de/universitaet/struktur/zentrale-einrichtungen/universitaetsbibliothek/recherche/open-access/</a> OA Policy URL:<a href='www.uni-weimar.de/fileadmin/user/uni/zentrale_einrichtungen/ub_bibliothek/files/pdf/Open_Access_Policy_final_Dezember_2016-1.pdf'>www.uni-weimar.de/fileadmin/user/uni/zentrale_einrichtungen/ub_bibliothek/files/pdf/Open_Access_Policy_final_Dezember_2016-1.pdf</a> OA Repositorium URL:<a href='e-pub.uni-weimar.de/opus4/home'>e-pub.uni-weimar.de/opus4/home</a>","http://www.wikidata.org/entity/Q573975","Universitat Bauhaus a Weimar","Point(11.3291 50.9745)",50.9745,11.3291,"3"
"Q574571","Bayern","Universität Regensburg","Regensburg","Universität",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,5,"83.33%",83.33,39.16,39.55,"Universität","oa.uni-regensburg.de/","Dr. Gernot Deinzer","www.uni-regensburg.de/bibliothek/elektronisches-publizieren/open-access-beauftragter/index.html","www.uni-regensburg.de/publikationen/medien/open-access-policy.pdf",NA,"epub.uni-regensburg.de/","Publikationsservice der Universitätsbibliothek Regensburg"," OA websites:<a href='oa.uni-regensburg.de/'>oa.uni-regensburg.de/</a> OA Beauftragte:<a href='Dr. Gernot Deinzer'>Dr. Gernot Deinzer</a> OA Beauftragte URL:<a href='www.uni-regensburg.de/bibliothek/elektronisches-publizieren/open-access-beauftragter/index.html'>www.uni-regensburg.de/bibliothek/elektronisches-publizieren/open-access-beauftragter/index.html</a> OA Policy URL:<a href='www.uni-regensburg.de/publikationen/medien/open-access-policy.pdf'>www.uni-regensburg.de/publikationen/medien/open-access-policy.pdf</a> OA Repositorium URL:<a href='epub.uni-regensburg.de/'>epub.uni-regensburg.de/</a> OA Verlag URL:<a href='Publikationsservice der Universitätsbibliothek Regensburg'>Publikationsservice der Universitätsbibliothek Regensburg</a>","http://www.wikidata.org/entity/Q574571","Universitat de Ratisbona","Point(12.0931658 48.9992339)",48.9992339,12.0931658,"3"
"Q597758","Niedersachsen","Carl von Ossietzky Universität Oldenburg","Oldenburg","Universität",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,4,"66.67%",66.67,45.83,39.55,"Universität","uol.de/bis/forschen-und-publizieren/open-access",NA,NA,"uol.de/bis/forschen-und-publizieren/open-access/open-access-leitlinie",NA,"http://oops.uni-oldenburg.de/","BIS-Verlag der Universität Oldenburg"," OA websites:<a href='uol.de/bis/forschen-und-publizieren/open-access'>uol.de/bis/forschen-und-publizieren/open-access</a> OA Policy URL:<a href='uol.de/bis/forschen-und-publizieren/open-access/open-access-leitlinie'>uol.de/bis/forschen-und-publizieren/open-access/open-access-leitlinie</a> OA Repositorium URL:<a href='http://oops.uni-oldenburg.de/'>http://oops.uni-oldenburg.de/</a> OA Verlag URL:<a href='BIS-Verlag der Universität Oldenburg'>BIS-Verlag der Universität Oldenburg</a>","http://www.wikidata.org/entity/Q597758","Universitat d'Oldenburg","Point(8.182222 53.147778)",53.147778,8.182222,"3"
"Q616905","Bayern","Universität Augsburg","Augsburg","Universität",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,"33.33%",33.33,39.16,39.55,"Universität","www.uni-augsburg.de/de/organisation/bibliothek/publizieren-zitieren-archivieren/open-access/",NA,NA,NA,NA,"opus.bibliothek.uni-augsburg.de/opus4/home",NA," OA websites:<a href='www.uni-augsburg.de/de/organisation/bibliothek/publizieren-zitieren-archivieren/open-access/'>www.uni-augsburg.de/de/organisation/bibliothek/publizieren-zitieren-archivieren/open-access/</a> OA Repositorium URL:<a href='opus.bibliothek.uni-augsburg.de/opus4/home'>opus.bibliothek.uni-augsburg.de/opus4/home</a>","http://www.wikidata.org/entity/Q616905","Universitat d'Augsburg","Point(10.89833333 48.33388889)",48.33388889,10.89833333,"3"
"Q617048","Hamburg","Bernhard-Nocht-Institut für Tropenmedizin (BNITM)","Hamburg","Forschungsorganisation: Leibniz-Gemeinschaft",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,"66.67%",66.67,32.32,39.55,"ForschungsInstitution",NA,NA,NA,"https://www.leibniz-gemeinschaft.de/fileadmin/user_upload/Bilder_und_Downloads/Forschung/Open_Science/Open_Access_Policy_web.pdf",NA,"http://www.leibnizopen.de/home/",NA,"  OA Policy URL:<a href='https://www.leibniz-gemeinschaft.de/fileadmin/user_upload/Bilder_und_Downloads/Forschung/Open_Science/Open_Access_Policy_web.pdf'>https://www.leibniz-gemeinschaft.de/fileadmin/user_upload/Bilder_und_Downloads/Forschung/Open_Science/Open_Access_Policy_web.pdf</a> OA Repositorium URL:<a href='http://www.leibnizopen.de/home/'>http://www.leibnizopen.de/home/</a>","http://www.wikidata.org/entity/Q617048","Q617048","Point(9.965 53.54694444)",53.54694444,9.965,"3"
"Q619201","Bremen","APOLLON Hochschule der Gesundheitswirtschaft Bremen","Bremen","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,46.88,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q619201","Q619201","Point(8.859799 53.103144)",53.103144,8.859799,"3"
"Q61943383","Brandenburg","Fachhochschule Clara Hoffbauer Potsdam","Potsdam","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,45,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q61943383","Q61943383","Point(13.0335544 52.383226)",52.383226,13.0335544,"3"
"Q636031","Hessen","Archivschule Marburg","Marburg","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,34.24,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q636031","Q636031","Point(8.763828 50.803588)",50.803588,8.763828,"3"
"Q650345","Baden-Württemberg","Hochschule für Musik Freiburg","Freiburg","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"16.67%",16.67,35.26,39.55,"Hochschule",NA,NA,NA,NA,NA,"opus.bsz-bw.de/hfmfr/home",NA,"  OA Repositorium URL:<a href='opus.bsz-bw.de/hfmfr/home'>opus.bsz-bw.de/hfmfr/home</a>","http://www.wikidata.org/entity/Q650345","Hochschule für Musik Freiburg","Point(7.872515 47.989069)",47.989069,7.872515,"3"
"Q656142","Baden-Württemberg","Mathematisches Forschungsinstitut Oberwolfach gGmbH (MFO)","Oberwolfach","Forschungsorganisation: Leibniz-Gemeinschaft",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,"66.67%",66.67,35.26,39.55,"ForschungsInstitution",NA,NA,NA,"https://www.leibniz-gemeinschaft.de/fileadmin/user_upload/Bilder_und_Downloads/Forschung/Open_Science/Open_Access_Policy_web.pdf",NA,"http://www.leibnizopen.de/home/",NA,"  OA Policy URL:<a href='https://www.leibniz-gemeinschaft.de/fileadmin/user_upload/Bilder_und_Downloads/Forschung/Open_Science/Open_Access_Policy_web.pdf'>https://www.leibniz-gemeinschaft.de/fileadmin/user_upload/Bilder_und_Downloads/Forschung/Open_Science/Open_Access_Policy_web.pdf</a> OA Repositorium URL:<a href='http://www.leibnizopen.de/home/'>http://www.leibnizopen.de/home/</a>","http://www.wikidata.org/entity/Q656142","Institut de Recerca Matemàtica d'Oberwolfach","Point(8.235277777 48.345555555)",48.345555555556,8.2352777777778,"3"
"Q657167","Bayern","Hochschule für Musik und Theater München","München","Hochschule",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,"33.33%",33.33,39.16,39.55,"Hochschule","www.hmtm-hannover.de/de/studium/hochschulbibliothek/open-access/",NA,NA,NA,NA,"digital.bib-bvb.de/R/73PYCN6HEJFSFK199DS2LDM8XDHRXIXHNHCIJD4ATQ5G4BYN1I-00365?local_base=HMT&pds_handle=GUEST",NA," OA websites:<a href='www.hmtm-hannover.de/de/studium/hochschulbibliothek/open-access/'>www.hmtm-hannover.de/de/studium/hochschulbibliothek/open-access/</a> OA Repositorium URL:<a href='digital.bib-bvb.de/R/73PYCN6HEJFSFK199DS2LDM8XDHRXIXHNHCIJD4ATQ5G4BYN1I-00365?local_base=HMT&pds_handle=GUEST'>digital.bib-bvb.de/R/73PYCN6HEJFSFK199DS2LDM8XDHRXIXHNHCIJD4ATQ5G4BYN1I-00365?local_base=HMT&pds_handle=GUEST</a>","http://www.wikidata.org/entity/Q657167","Q657167","Point(11.567805555 48.146111111)",48.146111111111,11.567805555556,"3"
"Q662355","Nordrhein-Westfalen","Kunstakademie Düsseldorf","Düsseldorf","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,35.2,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q662355","Kunstakademie de Düsseldorf","Point(6.77365 51.23054)",51.23054,6.77365,"3"
"Q662864","Brandenburg","Leibniz-Institut für Astrophysik Potsdam (AIP)","Potsdam","Forschungsorganisation: Leibniz-Gemeinschaft",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,"66.67%",66.67,45,39.55,"ForschungsInstitution",NA,NA,NA,"https://www.leibniz-gemeinschaft.de/fileadmin/user_upload/Bilder_und_Downloads/Forschung/Open_Science/Open_Access_Policy_web.pdf",NA,"http://www.leibnizopen.de/home/",NA,"  OA Policy URL:<a href='https://www.leibniz-gemeinschaft.de/fileadmin/user_upload/Bilder_und_Downloads/Forschung/Open_Science/Open_Access_Policy_web.pdf'>https://www.leibniz-gemeinschaft.de/fileadmin/user_upload/Bilder_und_Downloads/Forschung/Open_Science/Open_Access_Policy_web.pdf</a> OA Repositorium URL:<a href='http://www.leibnizopen.de/home/'>http://www.leibnizopen.de/home/</a>","http://www.wikidata.org/entity/Q662864","Institut d'Astrofísica de Potsdam","Point(13.064214 52.379979)",52.405,13.1042,"3"
"Q666828","Berlin","Bard College Berlin","Berlin","Hochschule",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,40.09,39.55,"Hochschule",NA,NA,NA,NA,NA,NA,NA," ","http://www.wikidata.org/entity/Q666828","Q666828","Point(13.39388889 52.58416667)",52.58416667,13.39388889,"3"
"Q678965","Rheinland-Pfalz","Technische Universität Kaiserslautern","Kaiserslautern","Universität",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,5,"83.33%",83.33,33.33,39.55,"Universität","www.ub.uni-kl.de/schreiben-publizieren/open-access/","Dipl.-Kult. Julia Heitmann-Pletsch","www.ub.uni-kl.de/schreiben-publizieren/open-access/","www.ub.uni-kl.de/fileadmin/ub/pdf/Open_Access/TU_KL_Open-Access-Policy.pdf",NA,"kluedo.ub.uni-kl.de/home",NA," OA websites:<a href='www.ub.uni-kl.de/schreiben-publizieren/open-access/'>www.ub.uni-kl.de/schreiben-publizieren/open-access/</a> OA Beauftragte:<a href='Dipl.-Kult. Julia Heitmann-Pletsch'>Dipl.-Kult. Julia Heitmann-Pletsch</a> OA Beauftragte URL:<a href='www.ub.uni-kl.de/schreiben-publizieren/open-access/'>www.ub.uni-kl.de/schreiben-publizieren/open-access/</a> OA Policy URL:<a href='www.ub.uni-kl.de/fileadmin/ub/pdf/Open_Access/TU_KL_Open-Access-Policy.pdf'>www.ub.uni-kl.de/fileadmin/ub/pdf/Open_Access/TU_KL_Open-Access-Policy.pdf</a> OA Repositorium URL:<a href='kluedo.ub.uni-kl.de/home'>kluedo.ub.uni-kl.de/home</a>","http://www.wikidata.org/entity/Q678965","Q678965","Point(7.75306 49.4239)",49.4239,7.75306,"3"
"Q678982","Niedersachsen","Gottfried Wilhelm Leibniz Universität Hannover","Hannover","Universität",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,"50%",50,45.83,39.55,"Universität","www.uni-hannover.de/de/universitaet/profil/ziele-strategien/open-access/",NA,NA,"www.uni-hannover.de/de/universitaet/profil/ziele-strategien/open-access/open-access-resolution/",NA,"www.repo.uni-hannover.de/",NA," OA websites:<a href='www.uni-hannover.de/de/universitaet/profil/ziele-strategien/open-access/'>www.uni-hannover.de/de/universitaet/profil/ziele-strategien/open-access/</a> OA Policy URL:<a href='www.uni-hannover.de/de/universitaet/profil/ziele-strategien/open-access/open-access-resolution/'>www.uni-hannover.de/de/universitaet/profil/ziele-strategien/open-access/open-access-resolution/</a> OA Repositorium URL:<a href='www.repo.uni-hannover.de/'>www.repo.uni-hannover.de/</a>","http://www.wikidata.org/entity/Q678982","Universitat de Hannover","Point(9.717727777 52.382213888)",52.382213888889,9.7177277777778,"3"
"Q679134","Nordrhein-Westfalen","Universität Paderborn","Paderborn","Universität",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,"33.33%",33.33,35.2,39.55,"Universität","www.ub.uni-paderborn.de/unterstuetzung/open-access",NA,NA,NA,NA,"digital.ub.uni-paderborn.de/ubpb",NA," OA websites:<a href='www.ub.uni-paderborn.de/unterstuetzung/open-access'>www.ub.uni-paderborn.de/unterstuetzung/open-access</a> OA Repositorium URL:<a href='digital.ub.uni-paderborn.de/ubpb'>digital.ub.uni-paderborn.de/ubpb</a>","http://www.wikidata.org/entity/Q679134","Q679134","Point(8.772222222 51.708055555)",51.708055555556,8.7722222222222,"3"
